Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed,Strength 0.2
Trill585.wav,116,68,G# Without octave key (default),0010111000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.6191000369624466
Trill586.wav,109,70,Bb Without octave key (side key),0010100000000_0000000001,75,Eb With octave key,1010110000000_1100110000,2.1904420380411285
Trill587.wav,108,85,C# With octave key,1000000000000_0000000000,89,High F (front),1100100000000_0000000000,4.792365004984434
Trill588.wav,113,87,High Eb,1000000000011_0000000000,88,High E,1000000000011_0000000100,6.97430708944744
Trill589.wav,109,69,A Without octave key,0010100000000_0000000000,74,D With octave key,1010110000000_1100100000,2.190285470466323
Trill590.wav,115,76,E With octave key,1010110000000_1100000000,84,C With octave key,1000100000000_0000000000,3.4655668968588627
Trill591.wav,114,77,F With octave key,1010110000000_1000000000,90,High F# (front),1100100000000_0010000000,1.0560253231029697
Trill592.wav,109,70,Bb Without octave key (Bis key),0011100000000_0000000000,75,Eb With octave key,1010110000000_1100110000,2.363617414068717
Trill593.wav,108,80,G# With octave key (default),1010111000000_0000000000,84,C With octave key,1000100000000_0000000000,3.8817841122591528
Trill594.wav,110,78,F# With octave key (Chromatic),1010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.448415849233994
Trill595.wav,110,84,C With octave key,1000100000000_0000000000,89,High F (front),1100100000000_0000000000,3.9510487238875065
Trill596.wav,113,87,High Eb,1000000000011_0000000000,89,High F (side),1000000000111_0000000100,4.882906817691321
Trill597.wav,116,64,E Without octave key,0010110000000_1100000000,76,E With octave key,1010110000000_1100000000,1.7291722622703825
Trill598.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.963313776385699
